@RELATION stress
@ATTRIBUTE VERTICAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE VERTICAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.6265625208616257,0.3750000260770321,434.0,99.0,169.8542961299253,4.383838383838384,1.7156999609083363,391.96356199253825,1380.620339143435,29.0,37.0,stress
0.6517857142857143,0.37142859612192425,81.0,82.0,228.44866003914177,0.9878048780487805,2.7859592687700214,294.92108375914495,1310.882613476355,227.0,227.0,stress
0.6285714507102966,0.37142859612192425,846.0,82.0,176.04093920960926,10.317073170731707,2.1468407220684056,398.9762162938774,1400.6215808091551,66.0,66.0,stress
0.6390625089406967,0.3333333432674408,809.0,91.0,156.36277117618883,8.89010989010989,1.7182722107273498,426.96189325074863,1446.7035896017596,12.0,20.0,stress
0.6500000357627869,0.3333333432674408,1.0,66.0,0.0,0.015151515151515152,0.0,399.6098096894019,1418.8248658661153,0.0,0.0,stress
0.6507353081422693,0.345098053707796,184.0,264.0,246.89083227713928,0.696969696969697,0.9351925465043155,387.8854620499241,1393.9948501395172,71.0,71.0,stress
0.6160714413438525,0.3523809696946825,277.0,198.0,328.9556882400717,1.398989898989899,1.6613923648488471,376.1983476321533,1383.1378247455432,81.0,81.0,stress
0.6453125178813934,0.3500000163912773,690.0,98.0,194.04714716146336,7.040816326530612,1.9800729302190139,301.5760347282782,1339.5271973708918,72.0,72.0,stress
0.6109375208616257,0.3500000238418579,64.0,90.0,229.05806849835312,0.7111111111111111,2.5450896499817013,240.35514590390105,1131.443087459023,0.0,4.0,stress
0.612500011920929,0.3166666775941849,610.0,90.0,174.4300892645224,6.777777777777778,1.9381121029391377,457.3997431760117,1471.4440520720027,37.0,45.0,stress
0.5874999985098839,0.3083333447575569,270.0,99.0,128.05798748857524,2.727272727272727,1.2935150251371237,438.66050667778154,1455.5829846755782,22.0,26.0,stress
0.6156250089406967,0.3166666775941849,547.0,90.0,146.16524654323052,6.0777777777777775,1.6240582949247835,430.7090685681493,1441.3821370946246,34.0,36.0,stress
0.6305555635028415,0.3333333432674408,532.0,123.0,207.5802474316667,4.32520325203252,1.6876442880623308,433.394306235988,1457.8600863848424,90.0,94.0,stress
0.48392858249800547,0.3047619163990021,379.0,90.0,121.0312163521789,4.211111111111111,1.3447912928019878,554.9118834487122,1564.6876313637606,45.0,45.0,stress
0.6343750208616257,0.3333333432674408,497.0,99.0,145.04675522196428,5.02020202020202,1.4651187396158007,520.2331263839649,1552.0976905894386,55.0,55.0,stress
0.6430555780728658,0.37037039465374416,654.0,107.0,168.28019594458254,6.11214953271028,1.5727121116316125,384.61460240234,1345.5640857047647,14.0,20.0,stress
0.612500011920929,0.3142857253551483,1014.0,82.0,151.1324397527082,12.365853658536585,1.843078533569612,374.74103202057256,1335.2997511516644,48.0,48.0,stress
0.6464285850524902,0.3619047829083034,1167.0,73.0,168.48766168196934,15.986301369863014,2.308050160026977,373.7360969538493,1346.3919184717809,44.0,44.0,stress
0.6805555489328172,0.38518521520826554,319.0,123.0,136.77458885272324,2.5934959349593494,1.1119885272579124,422.1808848521987,1457.661964687532,57.0,57.0,stress
0.5803571684019906,0.29523810744285583,257.0,82.0,102.95503338858157,3.1341463414634148,1.2555491876656288,374.2452313791198,1413.4333857544734,46.0,46.0,stress
0.5950000047683716,0.3066666781902313,62.0,57.0,95.62026443301858,1.087719298245614,1.6775484988248872,295.80147522765554,1328.894948785039,26.0,26.0,stress
0.6484375074505806,0.38333336263895035,860.0,98.0,193.03628445289831,8.775510204081632,1.9697580046214114,295.452693830696,1296.2295346522324,55.0,55.0,stress
0.6281250044703484,0.3750000260770321,433.0,90.0,120.3067458862372,4.811111111111111,1.336741620958191,421.73083358490817,1453.7994802846806,44.0,44.0,stress
0.5652777949968973,0.3629629909992218,203.0,123.0,138.33412308186908,1.6504065040650406,1.1246676673322689,512.6686921542611,1499.524755403102,26.0,34.0,stress
0.6406250149011612,0.38333336263895035,423.0,106.0,169.2458885933674,3.990566037735849,1.5966593263525226,492.145015378033,1489.3172081940913,50.0,52.0,stress
0.6484375223517418,0.3750000260770321,771.0,99.0,179.8346352751045,7.787878787878788,1.8165114674252978,466.6942888533647,1471.600204988419,70.0,72.0,stress
0.6604166726271311,0.36666668951511383,1827.0,73.0,238.02487909199442,25.027397260273972,3.2606147820821154,302.23958786922157,1243.9576430536804,14.0,24.0,stress
0.6178571496691022,0.3619047829083034,772.0,82.0,163.86013941276786,9.414634146341463,1.998294383082535,309.25964957589116,1265.301876181256,30.0,30.0,stress
0.5875000017029899,0.29523810744285583,91.0,74.0,167.98024274989012,1.2297297297297298,2.2700032804039205,226.67760447971662,1225.8881101917439,54.0,54.0,stress
0.59375,0.3166666775941849,512.0,98.0,157.10030856523596,5.224489795918367,1.6030643731146528,396.1746678648615,1384.4671175557314,36.0,38.0,stress
0.625,0.3333333432674408,272.0,99.0,110.43180381448411,2.7474747474747474,1.1154727658028698,421.00027632459523,1415.055305553295,34.0,36.0,stress
0.6109374985098839,0.3333333432674408,255.0,98.0,128.73799475216575,2.6020408163265305,1.3136530076751607,416.280366571257,1414.4905716092512,37.0,39.0,stress
0.5937500099341074,0.30000001192092896,1039.0,65.0,238.27771715896594,15.984615384615385,3.665811033214861,303.16439083239385,1297.39194559177,24.0,24.0,stress
0.6171875223517418,0.3333333432674408,657.0,107.0,184.99747081949073,6.140186915887851,1.7289483254158011,463.8842843751712,1461.4342633098727,34.0,44.0,stress
0.6171874925494194,0.3333333432674408,641.0,99.0,137.71094599355547,6.474747474747475,1.3910196565005604,424.58166665979377,1418.3712437099243,26.0,26.0,stress
0.6375000145700243,0.3333333432674408,186.0,115.0,172.19075419306662,1.617391304347826,1.4973109060266663,391.0008879216289,1378.1790334368065,20.0,26.0,stress
0.6270833512147268,0.36666668951511383,1051.0,74.0,139.688150912685,14.202702702702704,1.8876777150362836,310.54371744141656,1292.3848453972623,8.0,12.0,stress
0.637500022138868,0.3523809696946825,703.0,90.0,147.9834076316252,7.811111111111111,1.6442600847958355,318.5010186085507,1331.4879073843458,29.0,29.0,stress
0.6402777896987067,0.3333333432674408,199.0,115.0,164.46244555051143,1.7304347826086957,1.4301082221783603,468.1943183224041,1484.3450097644395,12.0,36.0,stress
0.6171875149011612,0.3750000260770321,790.0,98.0,174.14669505077396,8.061224489795919,1.7770070923548362,389.76645704507587,1355.6072001505217,25.0,25.0,stress
0.6071428571428571,0.3333333432674408,14.0,82.0,208.22000845285018,0.17073170731707318,2.5392683957664657,504.29840735505826,1483.2908349893057,49.0,53.0,stress
0.6579545465382662,0.3818182105367834,1161.0,139.0,302.8270878052023,8.352517985611511,2.17861214248347,400.8609015875852,1182.2773685521356,37.0,39.0,stress
0.6437500178813934,0.38000002801418303,276.0,115.0,217.20875506394736,2.4,1.8887717831647597,341.9983551792087,1294.1342708801258,27.0,27.0,stress
0.6506944563653734,0.3481481671333313,447.0,264.0,428.2869730799324,1.6931818181818181,1.6222991404542895,386.8513373752972,1356.7624828798887,102.0,102.0,stress
0.6625000105963813,0.3777778049310048,661.0,107.0,177.8450270768532,6.177570093457944,1.6621030567930206,404.17546403976775,1401.4700013468644,52.0,56.0,stress
0.6453125029802322,0.3750000260770321,292.0,99.0,125.01240321748752,2.9494949494949494,1.262751547651389,362.9826199515338,1336.4306825990752,45.0,45.0,stress
0.6410714558192662,0.38095240933554514,664.0,90.0,173.4107006244169,7.377777777777778,1.926785562493521,419.8517087995566,1373.9769542065173,77.0,77.0,stress
0.6234375238418579,0.3333333432674408,267.0,107.0,145.5197940678301,2.4953271028037385,1.3599980754002814,483.14421425333614,1484.655832213563,52.0,52.0,stress
0.6322916795810064,0.36666668951511383,165.0,173.0,158.19608122818218,0.953757225433526,0.9144282151918045,257.61947937510365,1272.5683668507077,79.0,79.0,stress
0.6451923113602859,0.36410258595760053,409.0,189.0,208.3571132207529,2.164021164021164,1.102418588469592,289.16187285712,1227.3232978891965,39.0,39.0,stress
0.6453125178813934,0.36666668951511383,1384.0,99.0,287.2083328950273,13.97979797979798,2.9010942716669423,338.1702222622439,1302.733029537323,23.0,33.0,stress
0.6232143044471741,0.3428571564810617,243.0,215.0,285.49951883266806,1.130232558139535,1.3279047387565956,368.4817390018945,1351.2202681585222,98.0,98.0,stress
0.5750000029802322,0.3083333447575569,148.0,115.0,162.87077079604572,1.2869565217391303,1.416267572139528,407.19110330400406,1421.2104980576041,86.0,86.0,stress
0.6296875178813934,0.3083333447575569,486.0,107.0,253.31588646891618,4.542056074766355,2.367438191298282,398.0620116807328,1384.741514187575,42.0,42.0,stress
0.6375000145700243,0.3333333432674408,624.0,107.0,170.1290308596523,5.831775700934579,1.5899909426135728,376.975981463872,1365.919694385795,53.0,53.0,stress
0.6517857313156128,0.3333333432674408,611.0,82.0,155.15431787812201,7.451219512195122,1.8921258277819757,412.98978237031304,1396.852576604269,76.0,76.0,stress
0.5870968084181508,0.2666666805744171,536.0,1048.0,575.2504348360526,0.5114503816793893,0.5489030866756227,386.33016221471985,1295.8698627836163,52.0,52.0,no-stress
0.5511029406505472,0.2666666805744171,285.0,553.0,304.74855304932674,0.515370705244123,0.5510823744110791,350.57520293258216,1267.5080582265728,0.0,18.0,no-stress
0.5604999995231629,0.26400001406669615,429.0,847.0,466.6769052248229,0.5064935064935064,0.5509762753539822,398.8822088074718,1255.5012363839055,35.0,37.0,no-stress
0.5601351357795097,0.20000001788139343,461.0,1250.0,487.9038129099551,0.3688,0.39032305032796405,398.1450266922804,1189.524106038913,64.0,64.0,no-stress
0.57068964736215,0.2666666805744171,161.0,469.0,300.5591393692253,0.34328358208955223,0.640851043431184,302.7143600458087,1197.0617903846817,35.0,35.0,no-stress
0.5547413836265432,0.2666666805744171,686.0,973.0,950.1127892687512,0.7050359712230215,0.9764776868126939,483.3863994153102,1502.788181431516,69.0,123.0,no-stress
0.555357144803417,0.2312925330230168,781.0,805.0,676.3549655437224,0.9701863354037267,0.8401925037810216,503.67445025094116,1333.9948255971358,83.0,91.0,no-stress
0.5394230897610004,0.2628205269575119,607.0,881.0,619.431398027638,0.6889897843359818,0.7031003382833576,470.3256389975703,1365.3785263527834,24.0,90.0,no-stress
0.5420000106096268,0.22400001645088197,589.0,855.0,546.5281583348878,0.6888888888888889,0.6392142202747226,431.23708164853963,1367.830211149421,31.0,57.0,no-stress
0.519500013589859,0.2560000145435333,469.0,386.0,601.9112859388152,1.2150259067357514,1.5593556630539256,421.9293189562785,1352.0567107407524,3.0,81.0,no-stress
0.564015142845385,0.2666666805744171,454.0,537.0,439.3592166580931,0.845437616387337,0.818173587817678,487.52963190146374,1444.1145132430092,46.0,46.0,no-stress
0.5719216310266239,0.2666666805744171,340.0,2457.0,1216.4296659662773,0.13838013838013838,0.495087369135644,574.8191862799308,1601.1320388624677,106.0,150.0,no-stress
0.5712301494583251,0.2666666805744171,876.0,1090.0,870.2655910680128,0.8036697247706422,0.7984087991449659,550.3517947882015,1311.5510302136968,204.0,204.0,no-stress
0.5710442926310286,0.2666666805744171,495.0,1367.0,537.6721094234133,0.3621068032187271,0.39332268428925626,478.0652507783278,1219.3867793021836,88.0,88.0,no-stress
0.566581625111249,0.2666666805744171,387.0,830.0,560.8663937061062,0.46626506024096387,0.6757426430194051,424.2596468579811,1198.7128512210088,106.0,106.0,no-stress
0.5641393368361426,0.26448088835497374,614.0,1014.0,668.3512444147882,0.6055226824457594,0.6591235152019608,478.77759518775156,1344.9159767320239,19.0,37.0,no-stress
0.5674568877137941,0.2666666805744171,673.0,948.0,656.3488993914434,0.709915611814346,0.6923511596956154,466.0502535720584,1345.370108025948,2.0,46.0,no-stress
0.5536057702623881,0.26025642454624176,474.0,864.0,499.302679247148,0.5486111111111112,0.5778966194990138,437.78620842141083,1415.226527451013,59.0,93.0,no-stress
0.5708333223293989,0.2666666805744171,398.0,1333.0,441.47769026415676,0.29857464366091524,0.3311910654644837,355.79882088889866,1232.1623886989678,71.0,105.0,no-stress
0.5574074056413438,0.2666666805744171,487.0,452.0,420.43033162821365,1.0774336283185841,0.9301556009473754,392.3763113587628,1365.6013132360022,17.0,21.0,no-stress
0.556465510664315,0.2597701292613457,386.0,461.0,381.9462375891021,0.8373101952277657,0.828516784358139,356.2464743379878,1336.5624189314826,12.0,36.0,no-stress
0.5785326348698657,0.2666666805744171,100.0,980.0,624.3126659733481,0.10204081632653061,0.6370537407891307,479.4383651689062,1518.0198636339305,45.0,65.0,no-stress
0.5628205094581995,0.222222238779068,138.0,671.0,421.1514710368047,0.20566318926974664,0.6276474978193811,476.009296767427,1489.261604263608,116.0,116.0,no-stress
0.5671874910593033,0.2616666808724403,786.0,671.0,600.2215747817945,1.1713859910581221,0.8945179952038667,508.1403100897155,1293.0019988607805,28.0,34.0,no-stress
0.5502777808242374,0.20148149927457173,437.0,754.0,424.72018502265985,0.5795755968169761,0.5632893700565781,490.6843247059635,1349.9296185115033,7.0,27.0,no-stress
0.5515151583787167,0.2666666805744171,182.0,545.0,216.27004638926087,0.3339449541284404,0.39682577319130435,472.33675258696485,1397.284479050877,16.0,16.0,no-stress
0.5245098126869575,0.26405230164527893,344.0,864.0,381.2800525987613,0.39814814814814814,0.4412963571744922,519.9816435208529,1409.7624989296587,8.0,36.0,no-stress
0.5654411654846341,0.26274511218070984,479.0,846.0,500.43386774911653,0.566193853427896,0.5915293945025019,484.7562514786447,1395.595405254869,45.0,45.0,no-stress
0.5649038358376577,0.2666666805744171,705.0,889.0,526.8572319799941,0.7930258717660292,0.592640305939251,520.8054015872792,1312.2634685027756,40.0,42.0,no-stress
0.5662878679506707,0.2666666805744171,61.0,545.0,380.21528369900864,0.11192660550458716,0.6976427223835021,466.60853074074174,1310.5477629781376,42.0,42.0,no-stress
0.5583333355007749,0.25858587297526275,410.0,545.0,496.38927749115226,0.7522935779816514,0.9108060137452335,438.7155862181411,1346.8900851417743,125.0,189.0,no-stress
0.5678124904632569,0.2666666805744171,367.0,654.0,393.4221802520466,0.5611620795107034,0.6015629667462487,201.29017989068234,952.2584269007255,37.0,37.0,stress
0.5662036968602074,0.2666666805744171,360.0,898.0,353.6774403388417,0.40089086859688194,0.39385015627933373,446.50022268299733,1420.9397608425845,89.0,89.0,stress
0.5607142789023263,0.26031747460365295,167.0,369.0,200.70821744055257,0.45257452574525747,0.5439247085109826,354.3703518576831,1291.895803540901,45.0,45.0,stress
0.5731060559099371,0.2626262767748399,252.0,554.0,283.0697238420303,0.4548736462093863,0.5109561802202713,278.877655521438,1176.995234322841,30.0,30.0,stress
0.5613970598753761,0.2666666805744171,69.0,587.0,355.41260028265873,0.11754684838160136,0.605472913599078,234.59195397618296,1121.6392228358056,9.0,17.0,stress
0.5791666706403097,0.2666666805744171,5.0,1067.0,190.6713375487977,0.004686035613870665,0.17869853565960422,407.3983188805067,1446.6433847467035,3.0,13.0,stress
0.5578389829498226,0.26440679370346715,208.0,1083.0,231.8891129966433,0.19205909510618652,0.21411737118803628,329.9238558953979,1275.352202166011,31.0,31.0,stress
0.5457746596403525,0.20000001788139343,450.0,1234.0,478.92752292438604,0.3646677471636953,0.3881098240878331,441.57772285965683,1313.2780505371206,10.0,18.0,stress
0.5705591989190955,0.2666666805744171,432.0,1284.0,465.91866207952455,0.3364485981308411,0.3628650016195674,405.11768967855244,1273.7439013082485,18.0,28.0,stress
0.5703703628646003,0.2617284092638228,171.0,453.0,189.41455718138033,0.37748344370860926,0.41813368031209786,276.7768168687351,1179.1174924031207,11.0,13.0,stress
0.5841071775981358,0.26857144236564634,649.0,1385.0,1101.5291428498497,0.46859205776173285,0.7953279009746207,450.88569439915113,966.6963563050285,31.0,149.0,stress
0.5586890251171298,0.2642276563295504,410.0,1385.0,439.64438351191274,0.296028880866426,0.31743276787863733,464.3465263214208,1317.1615777890663,30.0,34.0,stress
0.5631410158597506,0.26324787735939026,411.0,654.0,444.56382919604175,0.6284403669724771,0.6797612067217764,376.2256464527163,1258.4727181295164,27.0,27.0,stress
0.5810606389334707,0.2666666805744171,99.0,537.0,422.66751557222,0.18435754189944134,0.7870903455721043,358.276073231224,1267.3286328209547,2.0,8.0,stress
0.6104166805744171,0.32888889908790586,292.0,638.0,350.41780080945114,0.45768025078369906,0.5492442018956915,219.8981621999261,1213.2310189641428,71.0,75.0,stress
0.5708333618111081,0.27407408754030865,160.0,285.0,177.22936754379828,0.5614035087719298,0.6218574299782396,197.4270412274529,1177.3354102424532,1.0,5.0,stress
0.5833333645548139,0.2666666805744171,186.0,335.0,196.95746981125595,0.5552238805970149,0.5879327457052417,164.08554857970307,1182.235876621664,30.0,30.0,stress
0.5632352899102604,0.2666666805744171,217.0,562.0,259.52786722361975,0.3861209964412811,0.46179335804914545,220.40132429624558,1250.6060463037666,12.0,12.0,stress
0.5816176779129926,0.2666666805744171,265.0,554.0,302.3166884276952,0.47833935018050544,0.5456979935517965,279.12636715086614,1279.6163473593244,22.0,24.0,stress
0.5712962879074944,0.2666666805744171,163.0,453.0,201.6731984277015,0.3598233995584989,0.4451946985158973,246.4895564845671,1277.420528642861,68.0,68.0,stress
0.5682142751557486,0.2666666805744171,347.0,595.0,380.1998936335973,0.5831932773109244,0.6389914178715921,319.4555293030676,1213.7748296441355,60.0,62.0,stress
0.5668103345509233,0.2666666805744171,332.0,537.0,345.31165080143916,0.6182495344506518,0.6430384558686018,300.33697840977453,1210.2782911785862,119.0,121.0,stress
0.569444434510337,0.2666666805744171,326.0,663.0,490.12235258187326,0.4917043740573152,0.7392494005759778,297.35281851936224,1090.31581385434,376.0,376.0,stress
0.5733695989069731,0.2666666805744171,278.0,386.0,538.4923617474007,0.7202072538860104,1.3950579319880845,286.8424413631816,1029.1948605938887,120.0,226.0,stress
0.5815000307559967,0.2666666805744171,449.0,848.0,486.53192148706785,0.5294811320754716,0.573740473451731,322.35911954921835,1216.8823891040638,53.0,59.0,stress
0.5683823788867277,0.2666666805744171,133.0,277.0,179.1235625348201,0.48014440433212996,0.646655460414513,247.10750222647613,1095.6829519321836,5.0,17.0,stress
0.5912259903091651,0.2679487317800522,167.0,1747.0,1035.884033484353,0.09559244419004007,0.5929502195102192,430.45008124319475,1469.619223449907,34.0,156.0,stress
0.5712500194708506,0.2666666805744171,396.0,537.0,434.2784038659318,0.7374301675977654,0.8087121114821821,361.1400497027668,1312.6701263359864,34.0,62.0,stress
0.557236837713342,0.2666666805744171,191.0,293.0,213.41061555549496,0.6518771331058021,0.7283638756160238,165.15157954758297,1172.434586474039,41.0,41.0,stress
0.5660256315500308,0.2666666805744171,300.0,629.0,291.3275122064928,0.4769475357710652,0.4631597968306722,417.9917778660629,1402.44216347894,1.0,17.0,stress
0.5655172302805144,0.2666666805744171,171.0,503.0,196.53695849784043,0.3399602385685885,0.39072953975713803,391.1113667986204,1365.6560273726004,6.0,8.0,stress
0.5642857040677752,0.26031747460365295,202.0,352.0,175.8508846403801,0.5738636363636364,0.4995763768192616,394.83181592458084,1419.2787263917012,5.0,11.0,stress
0.5672794037005481,0.26274511218070984,211.0,570.0,247.4257656207049,0.3701754385964912,0.4340802905626402,334.1659519929792,1317.7153738372463,7.0,9.0,stress
0.5712209191433218,0.2666666805744171,353.0,722.0,387.4902111415075,0.4889196675900277,0.5366900431322819,238.64533844496722,1236.1282354444065,45.0,45.0,stress
0.5697368352036727,0.2666666805744171,262.0,621.0,412.368166304104,0.4219001610305958,0.6640389151434848,319.9424490914417,1256.0651787390325,47.0,47.0,stress
0.5779411968062905,0.2666666805744171,358.0,864.0,492.8399582175182,0.41435185185185186,0.5704166183073127,290.1656656115172,1231.1545586824984,187.0,207.0,stress
0.5837766249129113,0.2666666805744171,340.0,797.0,360.11349495028077,0.42659974905897113,0.45183625464276134,341.81138232645793,1227.9504052622258,25.0,35.0,stress
0.5786932070146907,0.2666666805744171,392.0,756.0,417.8023597476016,0.5185185185185185,0.552648624004764,364.6530783151982,1267.1266343054258,21.0,29.0,stress
0.5640151410391836,0.2666666805744171,218.0,562.0,245.14759793320488,0.3879003558718861,0.4362056902726065,366.3311567653743,1264.8528445229563,8.0,36.0,stress
0.57408537661157,0.2666666805744171,356.0,679.0,393.5842628125327,0.524300441826215,0.5796528171024046,341.94745417665655,1232.0726633602326,24.0,46.0,stress
0.56969697005821,0.2666666805744171,190.0,529.0,238.8529801889037,0.3591682419659735,0.45151792096201077,301.13813564211154,1274.6726501644484,79.0,79.0,stress
0.5673780412208743,0.2666666805744171,295.0,679.0,313.8923326302603,0.43446244477172313,0.4622862041682773,364.06937642061007,1304.8989473169663,55.0,55.0,stress
0.5715278055932786,0.2666666805744171,365.0,655.0,392.2539855272464,0.5572519083969466,0.5988610466064831,306.3295728174448,1263.8724730385059,5.0,15.0,stress
0.5691666563351949,0.2666666805744171,457.0,764.0,481.332982867893,0.5981675392670157,0.6300169932825824,320.4486345125101,1265.8221792311092,17.0,41.0,stress
0.5601851807700263,0.2617284092638228,268.0,428.0,300.4619871731589,0.6261682242990654,0.7020139887223339,334.6314511071727,1283.4621803556518,22.0,22.0,stress
0.5700892784765789,0.2666666805744171,89.0,496.0,269.86612158395883,0.17943548387096775,0.5440849225483041,348.9489965238772,1332.9171512235134,12.0,24.0,stress
0.5696428503308978,0.2666666805744171,102.0,411.0,111.59878604033419,0.24817518248175183,0.2715298930421756,483.2191419722236,1507.9759420616967,7.0,7.0,stress
0.5856557703409039,0.2666666805744171,493.0,990.0,528.5565076034076,0.49797979797979797,0.5338954622256642,462.43460298614593,1369.0744543920596,38.0,60.0,stress
0.5802884927162757,0.2666666805744171,184.0,444.0,212.16139949455325,0.4144144144144144,0.47784098985259743,231.92108881732455,1161.380542348395,15.0,15.0,stress
0.5687499894545629,0.2666666805744171,183.0,461.0,197.43267010780133,0.3969631236442516,0.42827043407332177,325.18955398330775,1118.981500272391,52.0,54.0,stress
0.574193581458061,0.32258065573630795,320.0,528.0,338.3077560209635,0.6060606060606061,0.6407343864033399,285.1996730235253,1177.0041947995628,74.0,74.0,stress
0.5886029758874107,0.3333333432674408,341.0,604.0,395.6678145403813,0.5645695364238411,0.6550791631463266,252.0037851025446,1174.2053932951414,15.0,57.0,stress
0.5968750268220901,0.2666666805744171,111.0,428.0,179.355751204471,0.25934579439252337,0.4190554934683902,128.12621360321762,1154.6250348834496,108.0,108.0,stress
0.584722256494893,0.26759260644515354,376.0,1251.0,409.1675940409335,0.3005595523581135,0.3270724172989077,279.50922046494117,1253.411339831414,48.0,50.0,stress
0.5863889204131232,0.2666666805744171,407.0,764.0,447.9924314002297,0.5327225130890052,0.5863775280107718,293.2876587330609,1232.456425530076,102.0,102.0,stress
0.5953703942122283,0.32592593630154926,281.0,444.0,311.96908529200323,0.6328828828828829,0.7026330749819892,195.3357441196285,1168.0488633787947,79.0,79.0,stress
0.5628906153142452,0.2666666805744171,105.0,537.0,134.28542305687344,0.19553072625698323,0.2500659647241591,302.0699484407089,1292.267655533678,48.0,48.0,stress
0.5910156536847353,0.27708334662020206,238.0,511.0,348.73889840675184,0.4657534246575342,0.6824635976648764,244.8716058992322,1244.785962415931,182.0,182.0,stress
0.5694444328546524,0.2666666805744171,374.0,579.0,417.1401047657387,0.6459412780656304,0.7204492310289097,346.36641257736295,1285.6750178290167,17.0,35.0,stress
0.5955882615902844,0.33039216697216034,294.0,1134.0,367.5531961960942,0.25925925925925924,0.32412098429990666,331.8359328481162,1128.4618462765902,62.0,62.0,stress
0.5742346826864748,0.2666666805744171,297.0,864.0,338.1440954068486,0.34375,0.3913704807949636,394.5287140250674,1171.445492210528,4.0,74.0,stress
0.5752717282461084,0.2666666805744171,523.0,1628.0,557.018646361948,0.32125307125307123,0.3421490456768722,464.38473921374646,1382.5057424766446,9.0,39.0,stress
0.5678030270518679,0.2686868824742057,263.0,536.0,277.47436822510895,0.4906716417910448,0.5176760601214719,346.5592202188639,1220.5260961880151,41.0,41.0,stress
0.5630952346892584,0.21269842982292175,132.0,335.0,281.2093055514191,0.3940298507462687,0.839430762840057,340.8823565354067,1321.8128310872992,29.0,29.0,stress
0.5579545362429186,0.26060607487505133,109.0,368.0,143.0880687044784,0.296195652173913,0.3888262736534739,402.2142943669093,1439.6249945123946,14.0,14.0,stress
0.5805555648273892,0.2666666805744171,86.0,1319.0,379.5581429925498,0.06520090978013647,0.28776204927410903,102.49725196208361,1094.633364916382,66.0,66.0,stress
0.5695312442258,0.2666666805744171,514.0,1076.0,562.6337980155296,0.47769516728624534,0.5228938643267004,304.97884562598887,1092.0395379450238,105.0,105.0,stress
0.5833333598242866,0.2666666805744171,162.0,302.0,192.80634771386525,0.5364238410596026,0.6384316149465736,234.56388238086288,1166.8882849659012,14.0,14.0,stress
0.5632142765181405,0.2666666805744171,489.0,620.0,432.1366513717006,0.7887096774193548,0.6969945989866139,290.25287802054834,1086.3515154187844,30.0,48.0,stress
0.5791666971312629,0.2666666805744171,174.0,326.0,198.1107021651098,0.5337423312883436,0.6077015403837724,280.16382916733596,1294.9994955357902,3.0,3.0,stress
0.5652343649417162,0.2666666805744171,289.0,537.0,322.1578501034726,0.5381750465549349,0.5999215085725746,349.5318703396616,1218.1064703073744,14.0,14.0,stress
0.5851562768220901,0.2666666805744171,151.0,268.0,202.24771146392283,0.5634328358208955,0.7546556397907568,305.9173494245922,1333.7891568557375,34.0,34.0,stress
0.5704999887943267,0.2666666805744171,361.0,831.0,403.5275258466818,0.43441636582430804,0.4855926905495569,312.2629598796015,1193.0099010954627,50.0,50.0,stress
0.5691176442538991,0.2666666805744171,388.0,570.0,420.63433634206876,0.6807017543859649,0.7379549760387172,322.4193005863269,1182.3331607118841,37.0,37.0,stress
0.5772436230610578,0.2666666805744171,112.0,663.0,320.7106737427463,0.1689291101055807,0.48372650639931564,345.92285144118955,1304.0046433941047,30.0,30.0,stress
0.5479999983310699,0.2666666805744171,199.0,428.0,220.78078217438448,0.4649532710280374,0.5158429490055713,305.73290048515037,1239.646510918565,11.0,11.0,stress
0.5631250003973644,0.2666666805744171,398.0,1032.0,439.7995325581687,0.3856589147286822,0.4261623377501635,306.72398501577396,1275.8401214010682,4.0,8.0,stress
0.5365740877610666,0.20000001788139343,207.0,453.0,250.9826202400314,0.45695364238410596,0.5540455192936675,374.39620346283914,1190.0185886328868,36.0,36.0,stress
0.5493421052631579,0.2666666805744171,76.0,293.0,108.92348469903237,0.2593856655290102,0.3717525075052299,362.1956105266802,1339.5625552380038,26.0,26.0,stress
0.5744047505514962,0.2666666805744171,198.0,713.0,227.491017478673,0.2776998597475456,0.3190617355942118,448.7780398191501,1450.9421925245897,14.0,44.0,stress
0.5677083283662796,0.2666666805744171,343.0,378.0,300.92146755397624,0.9074074074074074,0.7960885385025827,287.1100970989315,1284.6975757760997,8.0,26.0,stress
0.5676470469026005,0.2666666805744171,162.0,276.0,146.7733488107179,0.5869565217391305,0.5317874956910068,360.7290013123061,1391.134109468193,22.0,26.0,stress
0.5625,0.2666666805744171,130.0,293.0,160.9721501013771,0.44368600682593856,0.5493930037589663,221.45823576607086,1254.5146958044165,12.0,28.0,stress
